council,demo,table,name,label,value,percentage,concept
48,Occupation,C24010,C24010_049,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Legal_Occupations,607,0.0082,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_050,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Educational_Instruction_And_Library_Occupations,3648,0.0491,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_051,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Education_Legal_Community_Service_Arts_And_Media_Occupations_Arts_Design_Entertainment_Sports_And_Media_Occupations,1052,0.0142,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_052,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations,4413,0.0595,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_053,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Diagnosing_And_Treating_Practitioners_And_Other_Technical_Occupations,3186,0.0429,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_054,Occupation_Female_Management_Business_Science_And_Arts_Occupations_Healthcare_Practitioners_And_Technical_Occupations_Health_Technologists_And_Technicians,1227,0.0165,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_055,Occupation_Female_Service_Occupations,9986,0.1345,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_056,Occupation_Female_Service_Occupations_Healthcare_Support_Occupations,6265,0.0844,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_057,Occupation_Female_Service_Occupations_Protective_Service_Occupations,262,0.0035,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_058,Occupation_Female_Service_Occupations_Protective_Service_Occupations_Firefighting_And_Prevention_And_Other_Protective_Service_Workers_Including_Supervisors,212,0.0029,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_059,Occupation_Female_Service_Occupations_Protective_Service_Occupations_Law_Enforcement_Workers_Including_Supervisors,50,7e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_060,Occupation_Female_Service_Occupations_Food_Preparation_And_Serving_Related_Occupations,1032,0.0139,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_061,Occupation_Female_Service_Occupations_Building_And_Grounds_Cleaning_And_Maintenance_Occupations,878,0.0118,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_062,Occupation_Female_Service_Occupations_Personal_Care_And_Service_Occupations,1549,0.0209,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_063,Occupation_Female_Sales_And_Office_Occupations,7964,0.1073,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_064,Occupation_Female_Sales_And_Office_Occupations_Sales_And_Related_Occupations,2642,0.0356,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_065,Occupation_Female_Sales_And_Office_Occupations_Office_And_Administrative_Support_Occupations,5322,0.0717,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_066,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations,86,0.0012,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_067,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Farming_Fishing_And_Forestry_Occupations,0,0,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_068,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Construction_And_Extraction_Occupations,75,0.001,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_069,Occupation_Female_Natural_Resources_Construction_And_Maintenance_Occupations_Installation_Maintenance_And_Repair_Occupations,11,1e-4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_070,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations,951,0.0128,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_071,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Production_Occupations,585,0.0079,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_072,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Transportation_Occupations,203,0.0027,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Occupation,C24010,C24010_073,Occupation_Female_Production_Transportation_And_Material_Moving_Occupations_Material_Moving_Occupations,163,0.0022,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_001,Industry,74223,1,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_002,Industry_Male,38937,0.5246,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_003,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,56,8e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_004,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,45,6e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_005,Industry_Male_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,11,1e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_006,Industry_Male_Construction,4540,0.0612,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_007,Industry_Male_Manufacturing,1292,0.0174,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_008,Industry_Male_Wholesale_Trade,1769,0.0238,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_009,Industry_Male_Retail_Trade,4187,0.0564,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_010,Industry_Male_Transportation_And_Warehousing_And_Utilities,5157,0.0695,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_011,Industry_Male_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,4900,0.066,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_012,Industry_Male_Transportation_And_Warehousing_And_Utilities_Utilities,257,0.0035,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_013,Industry_Male_Information,1413,0.019,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_014,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,3710,0.05,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_015,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,2228,0.03,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_016,Industry_Male_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,1482,0.02,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_017,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,4385,0.0591,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_018,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,3321,0.0447,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_019,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,58,8e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_020,Industry_Male_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,1006,0.0136,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_021,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance,6000,0.0808,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_022,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,1870,0.0252,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_023,Industry_Male_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,4130,0.0556,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_024,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,3689,0.0497,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_025,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,758,0.0102,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_026,Industry_Male_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,2931,0.0395,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_027,Industry_Male_Other_Services_Except_Public_Administration,1516,0.0204,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_028,Industry_Male_Public_Administration,1223,0.0165,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_029,Industry_Female,35286,0.4754,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_030,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_031,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Agriculture_Forestry_Fishing_And_Hunting,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_032,Industry_Female_Agriculture_Forestry_Fishing_And_Hunting_And_Mining_Mining_Quarrying_And_Oil_And_Gas_Extraction,0,0,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_033,Industry_Female_Construction,339,0.0046,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_034,Industry_Female_Manufacturing,800,0.0108,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_035,Industry_Female_Wholesale_Trade,735,0.0099,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_036,Industry_Female_Retail_Trade,2697,0.0363,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_037,Industry_Female_Transportation_And_Warehousing_And_Utilities,652,0.0088,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_038,Industry_Female_Transportation_And_Warehousing_And_Utilities_Transportation_And_Warehousing,598,0.0081,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_039,Industry_Female_Transportation_And_Warehousing_And_Utilities_Utilities,54,7e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_040,Industry_Female_Information,797,0.0107,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_041,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing,2667,0.0359,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_042,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Finance_And_Insurance,1862,0.0251,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_043,Industry_Female_Finance_And_Insurance_And_Real_Estate_And_Rental_And_Leasing_Real_Estate_And_Rental_And_Leasing,805,0.0108,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_044,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services,3824,0.0515,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_045,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Professional_Scientific_And_Technical_Services,2850,0.0384,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_046,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Management_Of_Companies_And_Enterprises,33,4e-4,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_047,Industry_Female_Professional_Scientific_And_Management_And_Administrative_And_Waste_Management_Services_Administrative_And_Support_And_Waste_Management_Services,941,0.0127,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_048,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance,18315,0.2468,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_049,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Educational_Services,4708,0.0634,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_050,Industry_Female_Educational_Services_And_Health_Care_And_Social_Assistance_Health_Care_And_Social_Assistance,13607,0.1833,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_051,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services,1728,0.0233,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_052,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Arts_Entertainment_And_Recreation,442,0.006,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_053,Industry_Female_Arts_Entertainment_And_Recreation_And_Accommodation_And_Food_Services_Accommodation_And_Food_Services,1286,0.0173,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_054,Industry_Female_Other_Services_Except_Public_Administration,1711,0.0231,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
48,Industry,C24030,C24030_055,Industry_Female_Public_Administration,1021,0.0138,SEX BY INDUSTRY FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
49,Age,B01001,B01001_001,Age,151804,1,SEX BY AGE
49,Age,B01001,B01001_002,Age_Male,74627,0.4916,SEX BY AGE
49,Age,B01001,B01001_003,Age_Male_Under_5_Years,4943,0.0326,SEX BY AGE
49,Age,B01001,B01001_004,Age_Male_5_To_9_Years,5561,0.0366,SEX BY AGE
49,Age,B01001,B01001_005,Age_Male_10_To_14_Years,5120,0.0337,SEX BY AGE
49,Age,B01001,B01001_006,Age_Male_15_To_17_Years,3378,0.0223,SEX BY AGE
49,Age,B01001,B01001_007,Age_Male_18_And_19_Years,2270,0.015,SEX BY AGE
49,Age,B01001,B01001_008,Age_Male_20_Years,931,0.0061,SEX BY AGE
49,Age,B01001,B01001_009,Age_Male_21_Years,999,0.0066,SEX BY AGE
49,Age,B01001,B01001_010,Age_Male_22_To_24_Years,3461,0.0228,SEX BY AGE
49,Age,B01001,B01001_011,Age_Male_25_To_29_Years,6062,0.0399,SEX BY AGE
49,Age,B01001,B01001_012,Age_Male_30_To_34_Years,5071,0.0334,SEX BY AGE
49,Age,B01001,B01001_013,Age_Male_35_To_39_Years,4451,0.0293,SEX BY AGE
49,Age,B01001,B01001_014,Age_Male_40_To_44_Years,4435,0.0292,SEX BY AGE
49,Age,B01001,B01001_015,Age_Male_45_To_49_Years,4689,0.0309,SEX BY AGE
49,Age,B01001,B01001_016,Age_Male_50_To_54_Years,5204,0.0343,SEX BY AGE
49,Age,B01001,B01001_017,Age_Male_55_To_59_Years,4876,0.0321,SEX BY AGE
49,Age,B01001,B01001_018,Age_Male_60_And_61_Years,1634,0.0108,SEX BY AGE
49,Age,B01001,B01001_019,Age_Male_62_To_64_Years,2957,0.0195,SEX BY AGE
49,Age,B01001,B01001_020,Age_Male_65_And_66_Years,1463,0.0096,SEX BY AGE
49,Age,B01001,B01001_021,Age_Male_67_To_69_Years,2102,0.0138,SEX BY AGE
49,Age,B01001,B01001_022,Age_Male_70_To_74_Years,2047,0.0135,SEX BY AGE
49,Age,B01001,B01001_023,Age_Male_75_To_79_Years,1439,0.0095,SEX BY AGE
49,Age,B01001,B01001_024,Age_Male_80_To_84_Years,860,0.0057,SEX BY AGE
49,Age,B01001,B01001_025,Age_Male_85_Years_And_Over,674,0.0044,SEX BY AGE
49,Age,B01001,B01001_026,Age_Female,77177,0.5084,SEX BY AGE
49,Age,B01001,B01001_027,Age_Female_Under_5_Years,4193,0.0276,SEX BY AGE
49,Age,B01001,B01001_028,Age_Female_5_To_9_Years,4324,0.0285,SEX BY AGE
49,Age,B01001,B01001_029,Age_Female_10_To_14_Years,4952,0.0326,SEX BY AGE
49,Age,B01001,B01001_030,Age_Female_15_To_17_Years,3141,0.0207,SEX BY AGE
49,Age,B01001,B01001_031,Age_Female_18_And_19_Years,1886,0.0124,SEX BY AGE
49,Age,B01001,B01001_032,Age_Female_20_Years,1136,0.0075,SEX BY AGE
49,Age,B01001,B01001_033,Age_Female_21_Years,1222,0.008,SEX BY AGE
49,Age,B01001,B01001_034,Age_Female_22_To_24_Years,2799,0.0184,SEX BY AGE
49,Age,B01001,B01001_035,Age_Female_25_To_29_Years,5851,0.0385,SEX BY AGE
49,Age,B01001,B01001_036,Age_Female_30_To_34_Years,4935,0.0325,SEX BY AGE
49,Age,B01001,B01001_037,Age_Female_35_To_39_Years,5665,0.0373,SEX BY AGE
49,Age,B01001,B01001_038,Age_Female_40_To_44_Years,5115,0.0337,SEX BY AGE
49,Age,B01001,B01001_039,Age_Female_45_To_49_Years,4899,0.0323,SEX BY AGE
49,Age,B01001,B01001_040,Age_Female_50_To_54_Years,5128,0.0338,SEX BY AGE
49,Age,B01001,B01001_041,Age_Female_55_To_59_Years,5683,0.0374,SEX BY AGE
49,Age,B01001,B01001_042,Age_Female_60_And_61_Years,2230,0.0147,SEX BY AGE
49,Age,B01001,B01001_043,Age_Female_62_To_64_Years,2792,0.0184,SEX BY AGE
49,Age,B01001,B01001_044,Age_Female_65_And_66_Years,1543,0.0102,SEX BY AGE
49,Age,B01001,B01001_045,Age_Female_67_To_69_Years,2209,0.0146,SEX BY AGE
49,Age,B01001,B01001_046,Age_Female_70_To_74_Years,2631,0.0173,SEX BY AGE
49,Age,B01001,B01001_047,Age_Female_75_To_79_Years,2072,0.0136,SEX BY AGE
49,Age,B01001,B01001_048,Age_Female_80_To_84_Years,1417,0.0093,SEX BY AGE
49,Age,B01001,B01001_049,Age_Female_85_Years_And_Over,1354,0.0089,SEX BY AGE
49,Median Age,B01002,B01002_001,MedianAge_Age,37.92857142857143,NA,MEDIAN AGE BY SEX
49,Median Age,B01002,B01002_002,MedianAge_Age_Male,35.95,NA,MEDIAN AGE BY SEX
49,Median Age,B01002,B01002_003,MedianAge_Age_Female,39.5452380952381,NA,MEDIAN AGE BY SEX
49,Total Population,B01003,B01003_001,TotalPopulation,151804,1,TOTAL POPULATION
49,Race,B03002,B03002_001,Race,151804,1,HISPANIC OR LATINO ORIGIN BY RACE
49,Race,B03002,B03002_002,Race_Not_Hispanic_Or_Latino,104850,0.6907,HISPANIC OR LATINO ORIGIN BY RACE
49,Race,B03002,B03002_003,Race_Not_Hispanic_Or_Latino_White_Alone,50416,0.3321,HISPANIC OR LATINO ORIGIN BY RACE
49,Race,B03002,B03002_004,Race_Not_Hispanic_Or_Latino_Black_Or_African_American_Alone,37555,0.2474,HISPANIC OR LATINO ORIGIN BY RACE
49,Race,B03002,B03002_005,Race_Not_Hispanic_Or_Latino_American_Indian_And_Alaska_Native_Alone,98,6e-4,HISPANIC OR LATINO ORIGIN BY RACE
49,Race,B03002,B03002_006,Race_Not_Hispanic_Or_Latino_Asian_Alone,13229,0.0871,HISPANIC OR LATINO ORIGIN BY RACE
